Topic ID,Username,Post Created At,Post Description,Post Number
11764,suga,2023-03-26 03:49:17,"

Why do the validators should not be permisionless?


Why, in your model, ARB token holders would vote for the good of the chain if they have nothing to win from it? Why would they care if they dont have any financial incentive? Its like being a business owner but you dont get its revenue. (hint: they allways have a financial and they will act bad, for example diverting funds to 3rd party things that benefits them or whatever. It would just like an ad-honorem politician. )


**Best way to make the chain sustainable is that the voters are aligned with long term success of it, and the best way to do it is through staking / veLOCKING / give revenue etc. **

I really dont care if 1 nation-state out of 200 thinks its a security or not. This is crypto. Its a new system to break from the rigged one, and it should be properly aligned.
",5
11764,CryptoNick,2023-03-26 07:16:29,"


 suga:


Why do the validators should not be permisionless?



It’s my understanding that currently validation is permissioned, but Arbitrum is on its path towards permissionless validation. Which is why they annonced a bunch of expanded validator set.

The crucial property, however, is that anybody can; becoming an Arbitrum validator requires no special permission (once the whitelist is lifted), only that a user runs the open source validator software (and stakes Ether when/if they need to take action). Quote A gentle introduction to Arbitrum | Arbitrum Docs




 suga:


Why, in your model, ARB token holders would vote for the good of the chain if they have nothing to win from it?



Essentially, there is a need to differentiate between the Arbitrum Chain and the various projects that utilize it to build Dapps. The success of the projects is dependent on the success of the chain, as it generates traffic, which generates revenue. However, if the chain is driven by the desire for profit, the projects will indirectly bear the cost. This could lead to decreased adoption rates, as a potential solution may be to raise the gas fees. This is counterproductive, as people were attracted to this platform due to the lower gas fees in the first place.

I really dont care if 1 nation-state out of 200 thinks its a security or not. This is crypto. Its a new system to break from the rigged one, and it should be properly aligned.

Okay, your point is noted. However many seem to go in the same footsteps as America, and projects which are based in the USA would be subject to the same laws. I think it’s impossible to say how much I disagree with your objective on this.",6
11764,BigC,2023-03-26 08:14:32,"This is active question and rampant in any network, recent launching program are kind of private. To me arbitrum success is not dependably linked to the its network nodes operating system but its convenience with fee and running fast request.
gmx, gns and Vela are highly consuming the 80% of the network activity imo for handling big wave of traders, which is not able on other chain. That’s already a success.
There are exchanges and other Dapp offering ARB staking already for incentives. But there’s no staking platform made by the foundation for exclusive earnings. That’s really  upsetting and may have hidden responses. ( regulation probably)
Also i think the ecosystem is mostly rolled by the developers and people with keen eyes in the ecosystem. Why would they get rewarded for taking decision. :))
Just curious.",7
11764,shota,2023-03-28 16:55:44,"SUPPOT
*****why

The network cost increases because the nodes are dispersed
",8
11764,DisruptionJoe,2023-03-28 17:11:54,"veLocking is cool. Here is a mechanism I mention that is similar.



Active Governance

I’d love to see this. I’m a big fan of Quadratic Weighted Staking.
To utilize governance tokens, $ARB holders would have to stake their $ARB to “charge up” (yes, like turbo in NBA Jam!). Let’s say that staking for 3 months gives your 80% of your governance weight. 1 year would give you 90%. A logarithmic curve.
Flexible Voting would allow people to LP and earn yeild while staking for governance.
It is called “Quadratic” because the voting power is the square root of $ARB tokens held times the “charge up” coefficient. This makes the preferences of many more important than the few.
Additionally, by forcing staking commitments to vote, it creates a natural sybil resistance because bad actors are forced to play into positive sum game theory.
I’d love to propose this to governance sooner than later.

",9
11764,SluiceJuice,2023-03-28 22:04:16,"not everybody lives in a society that views this as a security plus I guess there is no need of the token, which I mentioned to you in the other post. THere’s certainly no need for a needless token at a dollar 20 american per token… that’s just fleecing people unless the point is that retail will get dumped on by massive airdrop farmers (which is the case).
Guess nobody else saw the Vietnamese guys farming hundreds of wallets with thousands of arb tokens each and all simultaneously unloading at 8 dollars through the depostiter contract itself on arbiscan…",10
11764,SluiceJuice,2023-03-28 22:05:04,if every single protococl velocks that just means that every single protocol knows that the tokens they’re shilling is a security at best.,11
11764,DisruptionJoe,2023-03-30 14:46:27,"I don’t agree with this. The way that DeFi has been using veTokens has left a lot to be desired, but there are highly aligned ways to do this better. The idea I shared is similar, but wouldn’t require veTokens to execute.
I did see the sybil issues. Those happen. I do think it could have been handled better, but that is coming from a person who spent the last 2 years fighting sybils at Gitcoin. Realistically, the team did a great job of actually looking into it and minimizing the impact. Yes, some sybils got through, but their impact was minimized. imho.",12
11764,Ayep,2023-10-01 18:03:19,Sure arbtrium army collab patner op and layer zero,13
13249,AnayaK,2023-04-04 09:19:29,"Hi,
I propose having a monthly forum update of “What Happened in ARB ecosystem in this Month”.
This will create an active engagement and participation of the community, stakeholders and crypto enthusiast and way to branding and visibility as well.
Thanks",1
